client_id,client_type,gender,country,region,acquisition_purpose,loan_applied,referral_channel,satisfaction_score,age,cohort_label,kmeans_cluster,agglomerative_cluster
C3_30995,Corporate,Not Applicable,UAE,Sharjah,Investment,No,Corporate Partnership,4,56,C3_Corporate_Buyer,1,1
C3_30715,Corporate,Not Applicable,UAE,Ras Al Khaimah,Investment,No,Digital,4,58,C3_Corporate_Buyer,1,1
C1_10285,Individual,Female,Japan,Tokyo,Investment,No,Direct,4,42,C1_Global_Investor,1,1
NX_50538,Individual,Other,Canada,British Columbia,Investment,Yes,Digital,3,32,Noise,0,0
C1_10428,Individual,Male,Australia,Victoria,Investment,No,Agent,5,63,C1_Global_Investor,1,1
NX_50048,Individual,Male,UAE,Abu Dhabi,Investment,Yes,Direct,5,40,Noise,1,1
C2_21332,Individual,Female,United States,Midwest,Investment,Yes,Friend Referral,5,22,C2_First_Time_Buyer,0,0
C3_30217,Corporate,Not Applicable,Germany,Berlin,Investment,Yes,Corporate Partnership,3,54,C3_Corporate_Buyer,1,1
C2_21079,Individual,Male,United States,Southwest,Personal Use,Yes,Agent,5,34,C2_First_Time_Buyer,0,0
C3_30889,Corporate,Not Applicable,United States,Midwest,Personal Use,No,Corporate Partnership,4,53,C3_Corporate_Buyer,1,1
C1_10722,Individual,Female,Germany,Hamburg,Investment,No,Direct,5,41,C1_Global_Investor,1,1
C1_10951,Corporate,Not Applicable,United Kingdom,South East,Investment,No,Agent,4,34,C1_Global_Investor,1,1
C4_40883,Individual,Male,UAE,Ras Al Khaimah,Investment,No,Agent,4,56,C4_Luxury_Investor,1,1
C4_40866,Individual,Other,United Kingdom,Scotland,Investment,No,Direct,5,36,C4_Luxury_Investor,1,1
C2_21262,Individual,Female,United States,Southwest,Personal Use,Yes,Friend Referral,3,35,C2_First_Time_Buyer,0,0
C1_10989,Corporate,Not Applicable,Japan,Nagoya,Investment,No,Agent,5,63,C1_Global_Investor,1,1
C3_30712,Corporate,Not Applicable,UAE,Ras Al Khaimah,Investment,Yes,Agent,5,32,C3_Corporate_Buyer,1,1
C2_20759,Individual,Other,United States,Midwest,Personal Use,No,Digital,4,26,C2_First_Time_Buyer,0,0
NX_50179,Individual,Female,Hong Kong,Hong Kong Island,Personal Use,Yes,Digital,2,23,Noise,0,0
C1_10326,Corporate,Not Applicable,Hong Kong,Hong Kong Island,Investment,No,Agent,5,37,C1_Global_Investor,1,1
C3_30108,Corporate,Not Applicable,United Kingdom,Midlands,Investment,No,Digital,5,41,C3_Corporate_Buyer,1,1
C2_20383,Individual,Other,United Kingdom,Midlands,Personal Use,No,Digital,4,34,C2_First_Time_Buyer,0,0
C2_20724,Individual,Other,United States,Southwest,Personal Use,Yes,Digital,5,31,C2_First_Time_Buyer,0,0
C2_20086,Individual,Male,United States,West Coast,Personal Use,Yes,Friend Referral,2,23,C2_First_Time_Buyer,0,0
C3_30023,Corporate,Not Applicable,Singapore,West Region,Investment,Yes,Corporate Partnership,4,57,C3_Corporate_Buyer,1,1
C1_10341,Individual,Other,United Kingdom,South East,Investment,No,Agent,5,30,C1_Global_Investor,1,1
C4_40201,Individual,Male,Monaco,Fontvieille,Investment,No,Direct,5,43,C4_Luxury_Investor,1,1
C1_10147,Individual,Other,Australia,Western Australia,Investment,No,Agent,5,50,C1_Global_Investor,1,1
C1_10688,Corporate,Not Applicable,Australia,Victoria,Investment,No,Direct,5,48,C1_Global_Investor,1,1
C3_30932,Corporate,Not Applicable,United States,Northeast,Personal Use,Yes,Corporate Partnership,4,38,C3_Corporate_Buyer,0,1
C2_20107,Individual,Male,Canada,Alberta,Personal Use,Yes,Social Media,4,35,C2_First_Time_Buyer,0,0
C1_10848,Individual,Male,Australia,Western Australia,Investment,No,Agent,4,30,C1_Global_Investor,0,0
C1_10966,Corporate,Not Applicable,UAE,Northeast,Investment,No,Agent,5,44,C1_Global_Investor,1,1
NX_50327,Individual,Female,Japan,Kyoto,Personal Use,No,Agent,1,37,Noise,0,0
C2_20492,Individual,Male,United States,Northeast,Personal Use,Yes,Digital,4,32,C2_First_Time_Buyer,0,0
C4_40453,Corporate,Not Applicable,Switzerland,Zug,Investment,No,Direct,5,60,C4_Luxury_Investor,1,1
C2_21203,Individual,Male,United States,West Coast,Personal Use,Yes,Digital,4,33,C2_First_Time_Buyer,0,0
C3_30213,Corporate,Not Applicable,Singapore,Central Region,Investment,Yes,Agent,4,50,C3_Corporate_Buyer,1,1
C1_10661,Corporate,Not Applicable,Hong Kong,Kowloon,Investment,No,Agent,5,51,C1_Global_Investor,1,1
C2_20002,Individual,Male,Canada,Alberta,Personal Use,No,Social Media,4,26,C2_First_Time_Buyer,0,0
C1_10062,Corporate,Not Applicable,Canada,British Columbia,Personal Use,No,Direct,5,58,C1_Global_Investor,1,1
C1_10284,Corporate,Not Applicable,Singapore,Central Region,Investment,No,Direct,5,53,C1_Global_Investor,1,1
C2_21224,Individual,Other,United States,Northeast,Personal Use,Yes,Friend Referral,5,28,C2_First_Time_Buyer,0,0
NX_50306,Individual,Other,Switzerland,Geneva,Investment,No,Direct,5,48,Noise,1,1
C2_20879,Individual,Female,Canada,Alberta,Personal Use,Yes,Digital,4,25,C2_First_Time_Buyer,0,0
C4_40072,Individual,Male,United Kingdom,Northeast,Investment,No,Direct,5,65,C4_Luxury_Investor,1,1
NX_50457,Individual,Male,Germany,Bavaria,Investment,No,Agent,5,50,Noise,1,1
C2_20203,Individual,Female,United States,Southwest,Personal Use,Yes,Friend Referral,4,33,C2_First_Time_Buyer,0,0
C2_20990,Individual,Female,United States,West Coast,Personal Use,Yes,Friend Referral,5,35,C2_First_Time_Buyer,0,0
C1_10024,Individual,Female,Australia,Western Australia,Investment,No,Digital,5,37,C1_Global_Investor,1,1
NX_50452,Individual,Other,Australia,Victoria,Personal Use,Yes,Friend Referral,2,64,Noise,0,0
C4_40602,Individual,Other,France,Northeast,Investment,No,Agent,5,35,C4_Luxury_Investor,1,1
C4_40667,Individual,Other,Monaco,Les Moneghetti,Investment,No,Direct,4,57,C4_Luxury_Investor,1,1
C1_10762,Individual,Male,United Kingdom,North West,Personal Use,No,Direct,5,37,C1_Global_Investor,1,1
C1_10875,Individual,Male,Singapore,North Region,Personal Use,No,Direct,5,36,C1_Global_Investor,1,1
NX_50342,Individual,Female,Canada,Alberta,Personal Use,Yes,Digital,3,67,Noise,1,0
C1_10938,Individual,Female,UAE,Sharjah,Investment,Yes,Direct,3,53,C1_Global_Investor,1,0
C3_30187,Corporate,Not Applicable,United Kingdom,South East,Investment,No,Agent,4,40,C3_Corporate_Buyer,1,1
C4_40100,Corporate,Not Applicable,Monaco,Monte Carlo,Investment,No,Direct,4,65,C4_Luxury_Investor,1,1
C2_21394,Individual,Female,United States,West Coast,Personal Use,Yes,Social Media,3,23,C2_First_Time_Buyer,0,0
NX_50167,Individual,Other,Australia,Queensland,Personal Use,No,Corporate Partnership,2,50,Noise,0,0
NX_50580,Individual,Female,Singapore,West Region,Personal Use,Yes,Direct,5,52,Noise,1,1
C4_40624,Corporate,Not Applicable,UAE,Abu Dhabi,Investment,No,Corporate Partnership,5,69,C4_Luxury_Investor,1,1
NX_50164,Individual,Female,France,French Riviera,Personal Use,Yes,Direct,1,57,Noise,0,0
C1_10385,Corporate,Not Applicable,Hong Kong,New Territories,Investment,No,Agent,4,49,C1_Global_Investor,1,1
C4_40377,Individual,Male,Singapore,Central Region,Personal Use,No,Agent,5,66,C4_Luxury_Investor,1,1
C4_40870,Individual,Male,Monaco,Monte Carlo,Investment,No,Agent,5,65,C4_Luxury_Investor,1,1
NX_50169,Individual,Female,Hong Kong,New Territories,Investment,Yes,Agent,5,69,Noise,1,1
C1_10536,Corporate,Not Applicable,Canada,British Columbia,Investment,No,Direct,5,52,C1_Global_Investor,1,1
C2_21291,Individual,Other,Canada,Ontario,Personal Use,Yes,Agent,2,23,C2_First_Time_Buyer,0,0
NX_50265,Corporate,Not Applicable,UAE,Dubai,Investment,Yes,Direct,5,38,Noise,1,1
C4_40374,Individual,Other,Switzerland,Basel,Investment,No,Corporate Partnership,5,44,C4_Luxury_Investor,1,1
C1_10936,Individual,Other,Japan,Tokyo,Investment,No,Direct,4,64,C1_Global_Investor,1,1
C4_40237,Individual,Male,United Kingdom,North West,Investment,No,Corporate Partnership,3,64,C4_Luxury_Investor,1,1
NX_50328,Individual,Male,Monaco,Les Moneghetti,Personal Use,No,Digital,2,24,Noise,0,0
C2_21360,Corporate,Male,United States,Northeast,Personal Use,Yes,Digital,4,25,C2_First_Time_Buyer,0,0
C4_40007,Individual,Female,France,Provence,Investment,No,Agent,5,50,C4_Luxury_Investor,1,1
C1_10201,Individual,Female,Hong Kong,Hong Kong Island,Investment,No,Agent,4,34,C1_Global_Investor,0,1
C3_30708,Corporate,Not Applicable,United States,West Coast,Investment,No,Digital,4,45,C3_Corporate_Buyer,1,1
C2_20332,Individual,Female,United States,Northeast,Personal Use,Yes,Social Media,2,34,C2_First_Time_Buyer,0,0
C3_30516,Corporate,Not Applicable,United States,Southwest,Investment,No,Corporate Partnership,4,36,C3_Corporate_Buyer,1,1
C4_40002,Individual,Male,Monaco,La Condamine,Investment,No,Direct,5,35,C4_Luxury_Investor,1,1
C3_30208,Corporate,Not Applicable,United Kingdom,London,Investment,No,Digital,5,39,C3_Corporate_Buyer,1,1
C4_40521,Individual,Male,France,Normandy,Investment,No,Direct,5,60,C4_Luxury_Investor,1,1
C2_20854,Individual,Other,United Kingdom,London,Personal Use,Yes,Agent,3,26,C2_First_Time_Buyer,0,0
NX_50069,Individual,Female,Switzerland,Basel,Investment,Yes,Social Media,1,48,Noise,0,0
C3_30372,Corporate,Not Applicable,United States,Southwest,Personal Use,Yes,Direct,3,45,C3_Corporate_Buyer,0,1
C3_30530,Corporate,Not Applicable,UAE,Sharjah,Investment,No,Corporate Partnership,3,31,C3_Corporate_Buyer,1,1
C2_20205,Individual,Female,United States,Southeast,Personal Use,Yes,Digital,5,25,C2_First_Time_Buyer,0,0
C2_20645,Individual,Male,United Kingdom,Midlands,Personal Use,Yes,Friend Referral,3,23,C2_First_Time_Buyer,0,0
C3_30917,Corporate,Not Applicable,UAE,Sharjah,Investment,No,Agent,3,54,C3_Corporate_Buyer,1,1
C3_30976,Corporate,Not Applicable,United States,Southeast,Investment,No,Corporate Partnership,3,41,C3_Corporate_Buyer,1,0
C3_30361,Corporate,Not Applicable,United States,Southwest,Personal Use,Yes,Agent,4,46,C3_Corporate_Buyer,1,1
C2_20792,Individual,Female,United States,Northeast,Personal Use,Yes,Digital,4,31,C2_First_Time_Buyer,0,0
C4_40297,Individual,Female,Switzerland,Zurich,Investment,No,Direct,5,48,C4_Luxury_Investor,1,1
C3_30868,Corporate,Not Applicable,UAE,Sharjah,Personal Use,Yes,Digital,4,44,C3_Corporate_Buyer,1,1
C3_30867,Corporate,Not Applicable,United States,Southwest,Investment,No,Corporate Partnership,4,50,C3_Corporate_Buyer,1,1
C4_40033,Corporate,Not Applicable,United States,West Coast,Investment,No,Direct,4,38,C4_Luxury_Investor,1,1
C3_30949,Corporate,Not Applicable,Singapore,North Region,Investment,No,Agent,5,57,C3_Corporate_Buyer,1,1
C1_10603,Individual,Other,UAE,Sharjah,Investment,No,Corporate Partnership,5,55,C1_Global_Investor,1,1
C3_30556,Corporate,Not Applicable,United Kingdom,South East,Investment,No,Digital,5,46,C3_Corporate_Buyer,1,1
NX_50131,Individual,Other,UAE,Sharjah,Investment,Yes,Direct,2,68,Noise,1,0
C1_10126,Corporate,Not Applicable,UAE,Ras Al Khaimah,Investment,No,Direct,4,41,C1_Global_Investor,1,1
C4_40376,Individual,Other,United Kingdom,London,Investment,No,Direct,5,46,C4_Luxury_Investor,1,1
C3_30435,Corporate,Not Applicable,United States,Southeast,Investment,Yes,Corporate Partnership,4,32,C3_Corporate_Buyer,0,0
C4_40031,Individual,Other,Monaco,Northeast,Investment,No,Friend Referral,4,61,C4_Luxury_Investor,1,1
C3_30230,Corporate,Not Applicable,UAE,Ras Al Khaimah,Investment,Yes,Agent,4,55,C3_Corporate_Buyer,1,1
C1_10827,Individual,Other,UAE,Northeast,Investment,Yes,Direct,5,48,C1_Global_Investor,1,1
C2_20639,Individual,Male,Australia,Queensland,Investment,Yes,Digital,2,25,C2_First_Time_Buyer,0,0
C1_10984,Corporate,Not Applicable,Germany,Berlin,Investment,Yes,Agent,4,64,C1_Global_Investor,1,1
C3_30781,Corporate,Not Applicable,Singapore,East Region,Personal Use,Yes,Corporate Partnership,3,52,C3_Corporate_Buyer,1,1
NX_50571,Individual,Other,UAE,Dubai,Personal Use,No,Friend Referral,1,42,Noise,0,0
C2_21188,Individual,Other,United States,Midwest,Personal Use,Yes,Agent,3,34,C2_First_Time_Buyer,0,0
NX_50212,Individual,Female,Saudi Arabia,Mecca Region,Investment,Yes,Direct,4,54,Noise,1,1
C2_21443,Individual,Other,United States,Southeast,Investment,Yes,Friend Referral,3,22,C2_First_Time_Buyer,0,0
C1_10362,Individual,Male,Canada,Alberta,Investment,No,Agent,5,38,C1_Global_Investor,1,1
C2_21349,Individual,Other,Canada,Quebec,Personal Use,Yes,Agent,2,33,C2_First_Time_Buyer,0,0
C1_10345,Corporate,Not Applicable,Japan,Tokyo,Investment,No,Agent,5,41,C1_Global_Investor,1,1
C1_10814,Corporate,Not Applicable,Germany,Bavaria,Investment,No,Direct,5,54,C1_Global_Investor,1,1
C3_30705,Corporate,Not Applicable,UAE,Abu Dhabi,Investment,No,Agent,3,35,C3_Corporate_Buyer,1,1
C4_40660,Individual,Male,UAE,Dubai,Investment,No,Direct,5,36,C4_Luxury_Investor,1,1
NX_50395,Individual,Other,UAE,Sharjah,Personal Use,Yes,Social Media,2,28,Noise,0,0
C3_30825,Corporate,Not Applicable,UAE,Dubai,Investment,Yes,Corporate Partnership,4,32,C3_Corporate_Buyer,1,1
C4_40606,Individual,Other,Monaco,La Condamine,Investment,No,Direct,4,48,C4_Luxury_Investor,1,1
C2_21116,Individual,Other,United States,Southwest,Personal Use,Yes,Direct,4,34,C2_First_Time_Buyer,0,0
C2_20834,Individual,Female,United Kingdom,North West,Personal Use,Yes,Social Media,1,31,C2_First_Time_Buyer,0,0
C1_10793,Corporate,Not Applicable,Australia,Queensland,Investment,Yes,Corporate Partnership,5,50,C1_Global_Investor,1,1
NX_50546,Corporate,Not Applicable,Hong Kong,Kowloon,Investment,Yes,Corporate Partnership,4,70,Noise,1,0
C3_30174,Corporate,Not Applicable,Singapore,East Region,Investment,Yes,Direct,5,42,C3_Corporate_Buyer,1,1
C1_10094,Corporate,Not Applicable,Canada,British Columbia,Investment,No,Digital,5,56,C1_Global_Investor,1,1
C4_40256,Individual,Male,Switzerland,Zurich,Investment,No,Agent,5,56,C4_Luxury_Investor,1,1
C3_30391,Corporate,Not Applicable,United States,West Coast,Investment,No,Corporate Partnership,4,49,C3_Corporate_Buyer,1,1
C2_21371,Individual,Female,United States,Midwest,Personal Use,Yes,Digital,4,26,C2_First_Time_Buyer,0,0
C4_40649,Individual,Female,UAE,Sharjah,Investment,No,Friend Referral,4,37,C4_Luxury_Investor,1,1
NX_50032,Individual,Male,Australia,New South Wales,Investment,No,Direct,4,63,Noise,1,1
C3_30728,Corporate,Not Applicable,UAE,Ras Al Khaimah,Investment,No,Corporate Partnership,3,31,C3_Corporate_Buyer,1,1
C3_30353,Corporate,Not Applicable,UAE,Sharjah,Investment,Yes,Direct,3,35,C3_Corporate_Buyer,1,1
C3_30412,Corporate,Not Applicable,UAE,Ras Al Khaimah,Investment,No,Agent,5,35,C3_Corporate_Buyer,1,1
C2_20865,Individual,Male,Australia,Victoria,Investment,No,Social Media,5,32,C2_First_Time_Buyer,1,0
C2_20857,Individual,Female,Canada,British Columbia,Personal Use,Yes,Agent,3,27,C2_First_Time_Buyer,0,0
C3_30145,Corporate,Not Applicable,United States,West Coast,Personal Use,No,Agent,4,37,C3_Corporate_Buyer,1,1
C2_21243,Individual,Female,United States,Midwest,Personal Use,Yes,Direct,4,31,C2_First_Time_Buyer,0,0
C2_21336,Individual,Female,Australia,New South Wales,Personal Use,Yes,Agent,2,23,C2_First_Time_Buyer,0,0
C1_10950,Corporate,Not Applicable,Hong Kong,Northeast,Investment,No,Agent,5,45,C1_Global_Investor,1,1
C3_30568,Corporate,Not Applicable,United States,Southwest,Personal Use,No,Corporate Partnership,4,49,C3_Corporate_Buyer,1,1
C2_20120,Individual,Other,United Kingdom,North West,Personal Use,Yes,Digital,3,25,C2_First_Time_Buyer,0,0
C3_30097,Corporate,Not Applicable,Germany,Berlin,Investment,No,Digital,3,36,C3_Corporate_Buyer,1,1
C2_21204,Individual,Male,United States,West Coast,Personal Use,No,Agent,4,35,C2_First_Time_Buyer,0,0
C1_10419,Corporate,Not Applicable,Germany,Bavaria,Investment,No,Agent,5,48,C1_Global_Investor,1,1
C1_10922,Corporate,Not Applicable,Australia,Western Australia,Investment,No,Direct,5,52,C1_Global_Investor,1,1
C2_20254,Individual,Other,Australia,New South Wales,Personal Use,No,Friend Referral,3,27,C2_First_Time_Buyer,0,0
C1_10477,Corporate,Not Applicable,Germany,Bavaria,Investment,No,Agent,5,30,C1_Global_Investor,1,1
C2_21035,Individual,Other,United States,Midwest,Personal Use,Yes,Digital,3,25,C2_First_Time_Buyer,0,0
C2_20202,Individual,Other,United States,Midwest,Personal Use,Yes,Digital,5,34,C2_First_Time_Buyer,0,0
C3_30126,Corporate,Not Applicable,Singapore,West Region,Investment,Yes,Corporate Partnership,4,50,C3_Corporate_Buyer,1,1
NX_50418,Individual,Female,UAE,Sharjah,Personal Use,Yes,Digital,1,39,Noise,0,0
C2_20970,Individual,Male,United States,Northeast,Personal Use,Yes,Social Media,2,34,C2_First_Time_Buyer,0,0
C3_30610,Corporate,Not Applicable,Singapore,West Region,Personal Use,Yes,Corporate Partnership,4,30,C3_Corporate_Buyer,0,1
C4_40518,Individual,Female,Monaco,Monte Carlo,Investment,No,Agent,5,58,C4_Luxury_Investor,1,1
C2_21151,Individual,Male,United States,Southeast,Personal Use,Yes,Friend Referral,5,32,C2_First_Time_Buyer,0,0
C4_40187,Corporate,Not Applicable,United Kingdom,South East,Investment,No,Corporate Partnership,5,67,C4_Luxury_Investor,1,1
C2_20997,Individual,Other,United Kingdom,North West,Personal Use,Yes,Digital,4,23,C2_First_Time_Buyer,0,0
C4_40533,Individual,Female,France,Île-de-France,Investment,No,Corporate Partnership,4,61,C4_Luxury_Investor,1,1
C3_30554,Corporate,Not Applicable,United States,Southeast,Investment,No,Agent,5,57,C3_Corporate_Buyer,1,1
C2_20248,Individual,Other,Canada,Quebec,Personal Use,Yes,Friend Referral,3,34,C2_First_Time_Buyer,0,0
C2_21192,Individual,Male,Canada,Ontario,Personal Use,Yes,Digital,2,34,C2_First_Time_Buyer,0,0
C3_30212,Corporate,Not Applicable,UAE,Ras Al Khaimah,Investment,No,Agent,4,45,C3_Corporate_Buyer,1,1
C1_10992,Individual,Other,Singapore,East Region,Investment,No,Corporate Partnership,5,56,C1_Global_Investor,1,1
C2_21190,Individual,Male,Canada,Quebec,Personal Use,Yes,Social Media,4,26,C2_First_Time_Buyer,0,0
C4_40262,Individual,Other,France,Normandy,Investment,No,Direct,5,61,C4_Luxury_Investor,1,1
C4_40097,Individual,Female,United States,Northeast,Investment,Yes,Agent,5,57,C4_Luxury_Investor,1,1
C2_20318,Individual,Male,Canada,Alberta,Investment,Yes,Friend Referral,1,29,C2_First_Time_Buyer,0,0
C2_20863,Individual,Female,United States,Midwest,Personal Use,Yes,Direct,5,34,C2_First_Time_Buyer,0,0
C2_21343,Individual,Male,United States,Midwest,Personal Use,Yes,Digital,1,28,C2_First_Time_Buyer,0,0
C2_21449,Individual,Male,United States,West Coast,Personal Use,Yes,Digital,5,23,C2_First_Time_Buyer,0,0
C2_21136,Individual,Other,United Kingdom,Midlands,Personal Use,Yes,Digital,4,26,C2_First_Time_Buyer,0,0
C2_20065,Individual,Female,United States,Northeast,Personal Use,No,Digital,4,22,C2_First_Time_Buyer,0,0
NX_50560,Individual,Other,Singapore,East Region,Investment,No,Direct,5,29,Noise,1,1
C3_30121,Corporate,Not Applicable,UAE,Abu Dhabi,Investment,No,Digital,4,43,C3_Corporate_Buyer,1,1
C1_10077,Individual,Male,Canada,British Columbia,Investment,No,Agent,4,34,C1_Global_Investor,0,0
C3_30398,Corporate,Not Applicable,Singapore,East Region,Investment,Yes,Direct,4,34,C3_Corporate_Buyer,1,1
C2_20314,Individual,Male,United States,Southeast,Personal Use,Yes,Agent,3,30,C2_First_Time_Buyer,0,0
C4_40872,Corporate,Not Applicable,Switzerland,Basel,Investment,No,Corporate Partnership,5,61,C4_Luxury_Investor,1,1
C1_10872,Corporate,Not Applicable,Australia,Western Australia,Investment,No,Corporate Partnership,4,59,C1_Global_Investor,1,1
C4_40350,Corporate,Not Applicable,United States,Southeast,Investment,No,Direct,5,66,C4_Luxury_Investor,1,1
NX_50387,Individual,Other,United Kingdom,Scotland,Investment,Yes,Digital,1,20,Noise,0,0
C3_30465,Corporate,Not Applicable,United States,West Coast,Investment,No,Agent,4,53,C3_Corporate_Buyer,1,1
C3_30891,Corporate,Not Applicable,Germany,North Rhine-Westphalia,Personal Use,No,Direct,4,30,C3_Corporate_Buyer,1,1
C3_30060,Corporate,Not Applicable,United States,Southwest,Investment,Yes,Corporate Partnership,3,39,C3_Corporate_Buyer,0,0
NX_50496,Corporate,Not Applicable,UAE,Sharjah,Investment,Yes,Direct,4,61,Noise,1,1
C3_30135,Corporate,Not Applicable,United States,Southwest,Investment,No,Agent,5,53,C3_Corporate_Buyer,1,1
C4_40030,Individual,Other,Monaco,Northeast,Investment,No,Friend Referral,5,68,C4_Luxury_Investor,1,1
C1_10375,Individual,Other,Germany,Bavaria,Investment,No,Corporate Partnership,5,43,C1_Global_Investor,1,1
C2_20908,Individual,Other,Canada,Quebec,Investment,Yes,Digital,4,32,C2_First_Time_Buyer,0,0
C4_40832,Corporate,Not Applicable,Switzerland,Zurich,Investment,No,Agent,5,49,C4_Luxury_Investor,1,1
C4_40879,Individual,Female,Monaco,Monte Carlo,Investment,No,Direct,4,40,C4_Luxury_Investor,1,1
C4_40527,Corporate,Not Applicable,Switzerland,Basel,Investment,No,Corporate Partnership,5,53,C4_Luxury_Investor,1,1
